eventname,outcome,type,compiledgametime,playsection,zone,manpowersituation,goal,teamid,playerid,opposingteamgoalieoniceid,xadjcoord,yadjcoord
reception,successful,regular,1353.2667,northCenterNZ,nz,evenStrength,0,315,82048,5152,4.22145843505859,8.80294036865234
pass,successful,d2d,1356.4667,outsideNorthWestDZ,dz,evenStrength,0,311,6588,80264,-61.0538139343262,28.9176483154297
reception,successful,regular,1357.5667,outsideNorthEastDZ,dz,evenStrength,0,311,94531,80264,-70.1067581176758,-23.8911762237549
pass,failed,ozentrystretch,1358.2,outsideNorthEastDZ,dz,evenStrength,0,311,94531,80264,-71.1126403808594,-30.4294128417969
pass,successful,south,1368.2,outsideNorthWest,oz,evenStrength,0,311,112050,80264,60.1550140380859,-37.470588684082
reception,successful,regular,1369.0667,westPoint,oz,evenStrength,0,311,94531,80264,28.97265625,-20.3705883026123
pass,successful,slot,1369.3667,westPoint,oz,evenStrength,0,311,94531,80264,29.9785461425781,-18.3588237762451
reception,successful,regular,1369.5667,westOuterSlot,oz,evenStrength,0,311,370192,80264,65.1844177246094,-15.3411769866943
shot,successful,slot,1369.6,westOuterSlot,oz,evenStrength,0,311,370192,80264,65.6873626708984,-14.8382358551025
pass,successful,d2d,1372.4,outsideNorthWestDZ,dz,evenStrength,0,315,10534,5152,-68.7128601074219,25.9029407501221
reception,successful,regular,1372.6,outsideNorthWestDZ,dz,evenStrength,0,315,20161,5152,-79.7775726318359,24.8970584869385
pass,successful,southoffboards,1378.1666,westOuterSlot,oz,evenStrength,0,311,237838,80264,67.6991271972656,-22.3823528289795
reception,successful,regular,1379.3,westPoint,oz,evenStrength,0,311,446706,80264,43.0550079345703,-37.9735298156738
shot,failed,outsideblocked,1380.4333,westPoint,oz,evenStrength,0,311,446706,80264,43.0550079345703,-36.4647064208984
pass,successful,south,1392.7667,westPoint,oz,evenStrength,0,315,10534,5152,45.4547805786133,-23.8882369995117
reception,successful,regular,1393,westPoint,oz,evenStrength,0,315,78625,5152,33.8871307373047,-30.4264678955078
pass,successful,northoffboards,1395.5333,outsideNorthWest,oz,evenStrength,0,315,78625,5152,82.1694869995117,-36.9647064208984
reception,successful,regular,1398.5333,outsideNorthEast,oz,evenStrength,0,315,20161,5152,71.6077194213867,40.4882354736328
pass,failed,slot,1398.5667,outsideNorthEast,oz,evenStrength,0,315,20161,5152,73.1165466308594,39.4823532104492
shot,failed,outsideblocked,1401.8667,westPoint,oz,evenStrength,0,315,20775372,5152,33.3841934204102,-35.9588241577148
pass,successful,d2d,1403.5333,outsideNorthWestDZ,dz,evenStrength,0,311,446706,80264,-86.6959533691406,14.8352928161621
reception,successful,regular,1403.8,outsideNorthWestDZ,dz,evenStrength,0,311,237838,80264,-84.6841888427734,18.3558807373047
pass,successful,stretch,1407.9333,westPointDZ,dz,evenStrength,0,311,237838,80264,-26.343017578125,29.9235305786133
reception,successful,regular,1409.1666,northCenterNZ,nz,evenStrength,0,311,1731661,80264,12.8863983154297,13.8294105529785
pass,successful,south,1413.7667,westOuterSlot,oz,powerPlay,0,311,370192,80264,70.2216949462891,-20.3705883026123
reception,successful,regular,1414.9333,westPoint,oz,powerPlay,0,311,94531,80264,38.5363922119141,-37.9735298156738
pass,successful,eastwest,1416,westPoint,oz,powerPlay,0,311,94531,80264,33.0040435791016,-15.3411769866943
reception,successful,regular,1416.9333,eastPoint,oz,powerPlay,0,311,112050,80264,37.530517578125,28.4147033691406
pass,successful,north,1420.4,outsideNorthEast,oz,powerPlay,0,311,112050,80264,67.2040405273438,33.9470596313477
reception,successful,regular,1421.4667,outsideNorthEast,oz,powerPlay,0,311,109964,80264,84.8069915771484,12.3205871582031
pass,successful,south,1422.6666,outsideNorthEast,oz,powerPlay,0,311,109964,80264,84.3040466308594,30.9294128417969
reception,successful,regular,1423.7,eastPoint,oz,powerPlay,0,311,94531,80264,31.9981689453125,36.4617614746094
pass,successful,eastwest,1424.0667,eastPoint,oz,powerPlay,0,311,94531,80264,31.9981689453125,31.4323501586914
reception,successful,regular,1425.2,westPoint,oz,powerPlay,0,311,111452,80264,36.0216979980469,-31.4352931976318
pass,successful,eastwest,1425.2333,westPoint,oz,powerPlay,0,311,111452,80264,35.0158081054687,-30.4294128417969
reception,successful,regular,1426.0667,centerPoint,oz,powerPlay,0,311,94531,80264,35.5187530517578,9.30294036865234
pass,successful,slot,1427.3334,centerPoint,oz,powerPlay,0,311,94531,80264,44.0687561035156,-5.78529357910156
reception,successful,regular,1427.6333,innerSlot,oz,powerPlay,0,311,112050,80264,69.2158050537109,-0.252941131591797
shot,failed,slot,1427.6666,innerSlot,oz,powerPlay,0,311,112050,80264,69.71875,-1.25882339477539
pass,successful,south,1429.8334,outsideNorthEast,oz,powerPlay,0,311,109964,80264,89.8363952636719,27.408821105957
reception,successful,regular,1430.7333,outsideNorthEast,oz,powerPlay,0,311,112050,80264,81.2863922119141,23.8882369995117
pass,successful,north,1435.4667,outsideNorthEast,oz,powerPlay,0,311,112050,80264,77.7658081054688,30.4264678955078
reception,successful,regular,1436.2333,outsideNorthEast,oz,powerPlay,0,311,370192,80264,83.2981567382813,34.9529418945312
pass,successful,south,1436.4333,outsideNorthEast,oz,powerPlay,0,311,370192,80264,82.7952270507813,36.4617614746094
reception,successful,regular,1437.6333,eastPoint,oz,powerPlay,0,311,94531,80264,29.9864044189453,33.4441146850586
shot,failed,outsideblocked,1440.4333,centerPoint,oz,powerPlay,0,311,94531,80264,36.0216979980469,-5.28235244750977
pass,successful,d2d,1450.9333,outsideNorthWestDZ,dz,powerPlay,0,311,5152,80264,-98.2636032104492,1.75882339477539
reception,successful,regular,1451.6666,outsideNorthWestDZ,dz,powerPlay,0,311,94531,80264,-96.251838684082,2.26176452636719
pass,successful,d2d,1455.3334,centerPointDZ,dz,powerPlay,0,311,94531,80264,-36.4018402099609,-0.755882263183594
reception,successful,regular,1457.4333,outsideNorthWestDZ,dz,powerPlay,0,311,370192,80264,-61.045955657959,24.3911743164062
pass,successful,north,1460.5667,northCenterNZ,nz,powerPlay,0,311,370192,80264,9.36580657958984,21.3735275268555
reception,successful,regular,1461.1,northEastBoardsNZ,nz,powerPlay,0,311,112050,80264,18.4187469482422,40.9882354736328
pass,successful,northoffboards,1461.7667,eastPoint,oz,powerPlay,0,311,112050,80264,39.5422821044922,40.4852905273438
reception,successful,regular,1463.5667,outsideNorthEast,oz,powerPlay,0,311,370192,80264,83.8011016845703,36.9647064208984
pass,successful,southoffboards,1464.7333,outsideNorthEast,oz,powerPlay,0,311,370192,80264,94.3628692626953,27.9117660522461
reception,successful,regular,1466.6333,eastPoint,oz,powerPlay,0,311,94531,80264,34.0099334716797,40.9882354736328
pass,successful,north,1467.8,eastPoint,oz,powerPlay,0,311,94531,80264,31.4952239990234,26.4029388427734
reception,successful,regular,1468.6333,outsideNorthEast,oz,powerPlay,0,311,370192,80264,62.6775665283203,37.970588684082
shot,failed,slot,1469.5667,eastOuterSlot,oz,powerPlay,0,311,370192,80264,62.1746368408203,19.8647079467773
pass,successful,north,1473.2667,outsideNorthWest,oz,powerPlay,0,311,109964,80264,68.7128601074219,-28.4176464080811
reception,successful,regular,1474.2667,outsideNorthWest,oz,powerPlay,0,311,112050,80264,82.2922821044922,-21.3764705657959
pass,successful,slot,1475.8667,outsideNorthWest,oz,powerPlay,0,311,112050,80264,77.2628631591797,-21.8794116973877
reception,successful,regular,1476.2667,innerSlot,oz,powerPlay,0,311,111452,80264,68.2099304199219,-1.76176452636719
pass,failed,slot,1477.9333,eastOuterSlot,oz,powerPlay,0,311,111452,80264,73.7422790527344,14.3323516845703
pass,successful,north,1482.4,outsideNorthEast,oz,powerPlay,0,311,111452,80264,71.2275695800781,39.9823532104492
reception,successful,regular,1482.9667,outsideNorthEast,oz,powerPlay,0,311,370192,80264,82.7952270507813,36.4617614746094
pass,successful,south,1486.1,outsideNorthEast,oz,powerPlay,0,311,370192,80264,63.6834564208984,37.970588684082
reception,successful,regular,1486.8,eastPoint,oz,powerPlay,0,311,94531,80264,27.4716949462891,18.8588218688965
pass,successful,north,1487.2333,eastPoint,oz,powerPlay,0,311,94531,80264,32.5010986328125,18.3558807373047
reception,successful,regular,1488.0333,outsideNorthEast,oz,powerPlay,0,311,370192,80264,55.1334533691406,40.4852905273438
shot,failed,outside,1489.1666,outsideNorthEast,oz,powerPlay,0,311,370192,80264,65.6873626708984,27.9117660522461
pass,successful,eastwest,1493.5667,westPoint,oz,powerPlay,0,311,112050,80264,50.1040496826172,-36.4647064208984
reception,successful,regular,1494.2333,eastPoint,oz,powerPlay,0,311,370192,80264,51.6128692626953,22.8823547363281
pass,successful,eastwest,1499.6333,outsideNorthEast,oz,powerPlay,0,311,370192,80264,54.1197204589844,32.438232421875
reception,successful,regular,1500.6666,westPoint,oz,powerPlay,0,311,112050,80264,52.1079559326172,-26.4058818817139
pass,successful,eastwest,1500.9,westPoint,oz,powerPlay,0,311,112050,80264,53.1138305664063,-24.8970584869385
reception,successful,regular,1501.6666,centerPoint,oz,powerPlay,0,311,94531,80264,31.9903106689453,13.3264694213867
shot,failed,outside,1501.7667,eastPoint,oz,powerPlay,0,311,94531,80264,32.4932403564453,14.8352928161621
pass,failed,north,1508.1333,southEastBoardsNZ,nz,shortHanded,0,315,121680,5152,-12.8785400390625,37.470588684082
pass,successful,north,1509.8334,southCenterNZ,nz,shortHanded,0,315,400162,5152,-5.33441925048828,6.28823471069336
reception,successful,regular,1510.3,northCenterNZ,nz,shortHanded,0,315,121680,5152,23.8361663818359,4.77941131591797
pass,failed,northoffboards,1514.3334,innerSlot,oz,shortHanded,0,315,121680,5152,82.6802825927734,-8.29705810546875
pass,failed,outlet,1526.0667,eastPointDZ,dz,shortHanded,0,315,20775372,5152,-44.5638275146484,-37.467643737793
pass,successful,d2doffboards,1537.7,outsideNorthEastDZ,dz,evenStrength,0,315,20775372,5152,-95.8638305664062,-21.3735275268555
reception,successful,regular,1539,outsideNorthWestDZ,dz,evenStrength,0,315,79380,5152,-93.8520660400391,24.8970584869385
pass,successful,outletoffboards,1539.0333,outsideNorthWestDZ,dz,evenStrength,0,315,79380,5152,-93.8520660400391,24.8970584869385
reception,successful,regular,1540.2667,outsideNorthWestDZ,dz,evenStrength,0,315,82048,5152,-55.1255950927734,37.9735298156738
pass,failed,outletoffboards,1540.3334,outsideNorthWestDZ,dz,evenStrength,0,315,82048,5152,-55.1255950927734,37.9735298156738
pass,failed,outlet,1546.7667,westOuterSlotDZ,dz,evenStrength,0,315,884,5152,-63.1726531982422,1.76176452636719
pass,failed,slot,1548.6666,outsideNorthEast,oz,evenStrength,0,311,5814,80264,89.8285369873047,9.80588150024414
pass,successful,outletoffboards,1549.7333,innerSlotDZ,dz,evenStrength,0,315,79380,5152,-76.2491302490234,4.77941131591797
reception,successful,regular,1551.6666,southEastBoardsNZ,nz,evenStrength,0,315,82048,5152,-7.3461799621582,37.9734992980957
pass,failed,north,1551.7,southEastBoardsNZ,nz,evenStrength,0,315,82048,5152,-7.3461799621582,37.9734992980957
pass,successful,d2d,1554.5333,centerPointDZ,dz,evenStrength,0,311,6588,80264,-49.9891090393066,14.8352928161621
reception,successful,regular,1555.3667,eastOuterSlotDZ,dz,evenStrength,0,311,446706,80264,-57.5332260131836,-15.3411769866943
pass,successful,outlet,1557.6,outsideNorthEastDZ,dz,evenStrength,0,311,446706,80264,-55.5214614868164,-36.4647064208984
reception,successful,regular,1558.1,southCenterNZ,nz,evenStrength,0,311,5814,80264,-11.7655792236328,-15.8441181182861
pass,successful,stretch,1560.2,westPointDZ,dz,evenStrength,0,315,79380,5152,-35.0158081054687,23.8911762237549
reception,successful,regular,1560.7667,northCenterNZ,nz,evenStrength,0,315,110856,5152,5.72242736816406,-9.30294036865234
pass,successful,d2doffboards,1566.0667,outsideNorthEastDZ,dz,evenStrength,0,311,5814,80264,-92.7312469482422,-28.9205875396728
reception,successful,regular,1567.2667,outsideNorthWestDZ,dz,evenStrength,0,311,6588,80264,-95.2459564208984,21.3735275268555
pass,successful,d2d,1573.2333,outsideNorthEastDZ,dz,evenStrength,0,311,6588,80264,-95.748893737793,-2.26470565795898
reception,successful,regular,1574,outsideNorthEastDZ,dz,evenStrength,0,311,446706,80264,-84.1812515258789,-34.955883026123
pass,failed,stretchoffboards,1575.4,outsideNorthEastDZ,dz,evenStrength,0,311,446706,80264,-63.560661315918,-30.4294128417969
pass,successful,eastwest,1584.3667,southCenterNZ,nz,evenStrength,0,315,400162,5152,-22.4422760009766,-3.77058792114258
reception,successful,regular,1585.0333,northEastBoardsNZ,nz,evenStrength,0,315,81408,5152,13.2665405273438,36.9676475524902
pass,failed,slot,1587.4,eastPoint,oz,evenStrength,0,315,81408,5152,46.9636039733887,35.9617652893066
pass,successful,south,1591.7,outsideNorthWest,oz,powerPlay,0,315,10534,5152,62.0518379211426,-38.4735260009766
reception,successful,regular,1592.2667,westPoint,oz,powerPlay,0,315,81408,5152,32.8812484741211,-34.9529418945312
pass,successful,eastwest,1592.7333,westPoint,oz,powerPlay,0,315,81408,5152,30.8694839477539,-27.408821105957
reception,successful,regular,1593.2667,centerPoint,oz,powerPlay,0,315,79380,5152,31.8753662109375,11.8205871582031
pass,failed,slot,1594.2333,centerPoint,oz,powerPlay,0,315,79380,5152,34.8930130004883,12.3235282897949
pass,successful,south,1596.9,outsideNorthEast,oz,powerPlay,0,315,78625,5152,93.2341918945312,26.9088230133057
reception,successful,regular,1597.4,outsideNorthEast,oz,powerPlay,0,315,80518,5152,70.6018371582031,38.4764709472656
pass,successful,south,1597.6,outsideNorthEast,oz,powerPlay,0,315,80518,5152,71.1047821044922,39.4823532104492
reception,successful,regular,1597.9333,outsideNorthEast,oz,powerPlay,0,315,10534,5152,67.0812530517578,25.3999996185303
pass,successful,south,1604.0667,eastPoint,oz,powerPlay,0,315,79380,5152,32.8812484741211,30.4294128417969
reception,successful,regular,1604.6,centerPoint,oz,powerPlay,0,315,80518,5152,29.8636016845703,12.3235282897949
pass,successful,eastwest,1605.1333,centerPoint,oz,powerPlay,0,315,80518,5152,30.8694839477539,1.25882339477539
reception,successful,regular,1605.7,westPoint,oz,powerPlay,0,315,81408,5152,52.4959564208984,-28.9176483154297
pass,failed,slot,1605.7667,outsideNorthWest,oz,powerPlay,0,315,81408,5152,54.5077209472656,-28.9176483154297
reception,failed,regular,1606.3,innerSlot,oz,powerPlay,0,315,78625,5152,81.6665420532227,6.79117584228516
pass,successful,northoffboards,1611.1333,outsideNorthWest,oz,powerPlay,0,315,80518,5152,91.7253646850586,-2.26176452636719
reception,successful,regular,1613.7667,eastPoint,oz,powerPlay,0,315,79380,5152,52.9988975524902,40.4882354736328
pass,successful,northoffboards,1615.8,outsideNorthEast,oz,powerPlay,0,315,79380,5152,65.5724258422852,41.4941177368164
reception,successful,regular,1616.8334,outsideNorthEast,oz,powerPlay,0,315,78625,5152,98.7665405273438,18.3588237762451
pass,failed,southoffboards,1617.3,outsideNorthEast,oz,powerPlay,0,315,78625,5152,98.2636032104492,21.8794116973877
pass,successful,d2d,1623.8667,outsideNorthWestDZ,dz,powerPlay,0,315,80264,5152,-87.3138275146484,25.3999996185303
reception,successful,regular,1626.1333,outsideNorthWestDZ,dz,powerPlay,0,315,80518,5152,-93.34912109375,12.3235282897949
pass,successful,outlet,1628.4,outsideNorthEastDZ,dz,powerPlay,0,315,80518,5152,-86.8108978271484,-30.4264678955078
reception,successful,regular,1629.4,centerPointDZ,dz,powerPlay,0,315,79380,5152,-51.6050109863281,16.3470592498779
pass,successful,d2d,1630.1,centerPointDZ,dz,powerPlay,0,315,79380,5152,-50.59912109375,7.79705810546875
reception,successful,regular,1631.8334,outsideNorthEastDZ,dz,powerPlay,0,315,78625,5152,-79.2667694091797,-36.4617614746094
pass,successful,eastwest,1635.4,southCenterNZ,nz,powerPlay,0,315,78625,5152,-14.8903045654297,-8.79999923706055
reception,successful,regular,1635.7667,southCenterNZ,nz,powerPlay,0,315,80518,5152,-0.807952880859375,7.79705810546875
pass,failed,ozentry,1636.7333,northCenterNZ,nz,powerPlay,0,315,80518,5152,20.3155822753906,9.30588150024414
pass,failed,northoffboards,1638.4333,eastPoint,oz,powerPlay,0,315,80518,5152,45.9655799865723,39.4823532104492
pass,failed,d2doffboards,1640.9333,outsideNorthEastDZ,dz,shortHanded,0,311,1731661,80264,-94.2400741577148,-26.4058818817139
pass,successful,north,1645.1666,outsideNorthWest,oz,powerPlay,0,315,78625,5152,92.7391052246094,-26.9058837890625
reception,successful,regular,1645.9333,outsideNorthEast,oz,powerPlay,0,315,80518,5152,97.2655792236328,13.8323535919189
shot,successful,outside,1649.9333,outsideNorthEast,oz,powerPlay,0,315,80518,5152,80.1655807495117,24.3941173553467
pass,successful,d2d,1657.3667,outsideNorthEastDZ,dz,powerPlay,0,315,80264,5152,-79.7697143554688,-35.4558792114258
reception,successful,regular,1658.4333,outsideNorthEastDZ,dz,powerPlay,0,315,79380,5152,-82.284423828125,-28.4147033691406
pass,failed,stretch,1663.5667,centerPointDZ,dz,powerPlay,0,315,79380,5152,-44.5638275146484,5.78529357910156
reception,failed,regular,1664.5667,northCenterNZ,nz,powerPlay,0,315,82048,5152,21.3214645385742,-5.27941131591797
pass,failed,south,1668.7333,outsideNorthWest,oz,powerPlay,0,315,82048,5152,81.1714630126953,-33.9470596313477
pass,successful,south,1672.3667,westOuterSlot,oz,powerPlay,0,315,78625,5152,69.1008758544922,-22.3794097900391
reception,successful,regular,1672.4,westPoint,oz,powerPlay,0,315,81408,5152,37.4155807495117,-36.4617614746094
pass,successful,eastwest,1673.8667,westPoint,oz,powerPlay,0,315,81408,5152,32.3861694335937,-28.4147033691406
reception,successful,regular,1674.7,centerPoint,oz,powerPlay,0,315,79380,5152,30.8773422241211,8.29999923706055
shot,successful,outside,1676.6,centerPoint,oz,powerPlay,1,315,79380,5152,46.9714622497559,10.8147048950195
pass,successful,south,1687.1666,southCenterNZ,nz,powerPlay,0,315,79380,5152,-8.85501003265381,17.3528995513916
reception,successful,regular,1688.4,centerPointDZ,dz,powerPlay,0,315,78625,5152,-47.5814819335938,-12.3205871582031
pass,failed,south,1694.1666,outsideNorthEast,oz,powerPlay,0,315,80518,5152,85.6978988647461,37.9734992980957
